795,libc,2022-10-25 23:09:06,2015-01-15 20:22:13,145177014,https://github.com/rust-lang/libc,0.2.137
41,openssl-sys,2022-10-22 13:31:15,2014-11-11 06:38:37,46261124,https://github.com/sfackler/rust-openssl,0.9.77
39,libz-sys,2022-05-28 05:18:05,2014-11-11 06:38:26,23892829,https://github.com/rust-lang/libz-sys,1.1.8
251,bindgen,2022-10-16 19:54:05,2014-11-21 10:14:40,19262316,https://github.com/rust-lang/rust-bindgen,0.61.0
3519,security-framework-sys,2022-02-05 03:49:31,2015-11-27 22:16:51,17029943,https://github.com/kornelski/rust-security-framework,2.6.1
84153,ntapi,2022-09-23 22:02:12,2018-09-11 16:14:17,13266011,https://github.com/MSxDOS/ntapi,0.4.0
538,curl-sys,2022-10-27 03:00:42,2014-12-12 20:33:25,10145018,https://github.com/alexcrichton/curl-rust,0.4.58+curl-7.86.0
1460,libsqlite3-sys,2022-10-27 02:40:16,2015-02-24 02:54:21,8512888,https://github.com/rusqlite/rusqlite,0.25.2
10418,cbindgen,2022-06-09 20:39:00,2017-04-12 15:57:46,3921748,https://github.com/eqrion/cbindgen/,0.24.3
4507,lzma-sys,2022-06-06 17:08:25,2016-03-21 08:35:36,3793565,https://github.com/alexcrichton/xz2-rs,0.1.19
3150,wayland-sys,2022-10-13 19:09:19,2015-10-03 11:08:21,3759070,https://github.com/smithay/wayland-rs,0.30.0-beta.12
7241,librocksdb-sys,2022-08-05 13:55:44,2016-11-13 18:53:04,3450582,https://github.com/rust-rocksdb/rust-rocksdb,0.8.0+7.4.4
409357,linux-raw-sys,2022-10-03 18:00:20,2021-06-12 14:38:40,2977933,https://github.com/sunfishcode/linux-raw-sys,0.1.2
3892,onig_sys,2022-08-09 06:34:18,2016-01-13 19:01:01,2482474,http://github.com/iwillspeak/rust-onig,69.8.1
7371,rdkafka-sys,2022-10-29 16:32:11,2016-11-26 16:31:48,2138791,https://github.com/fede1024/rust-rdkafka,4.3.0+1.9.2
201683,link-cplusplus,2022-08-22 10:53:21,2020-01-24 23:19:30,2124272,https://github.com/dtolnay/link-cplusplus,1.0.7
190193,perf-event-open-sys,2022-07-04 20:05:15,2019-12-18 06:36:09,1143104,https://github.com/jimblandy/perf-event-open-sys.git,3.0.0
163045,rustler_sys,2022-02-24 08:04:45,2019-09-07 18:56:36,1078037,https://github.com/rusterlium/rustler,2.2.0
714,sdl2-sys,2022-02-06 18:14:23,2015-01-05 10:46:49,914829,https://github.com/rust-sdl2/rust-sdl2,0.35.2
2869,llvm-sys,2022-10-08 02:03:16,2015-08-18 18:07:20,697752,https://gitlab.com/taricorp/llvm-sys.rs,150.0.3
225979,sasl2-sys,2022-05-26 23:47:10,2020-04-03 17:14:45,643248,https://github.com/MaterializeInc/rust-sasl,0.1.20+2.1.28
24949,grpcio-sys,2022-06-28 17:20:57,2017-07-25 03:45:45,600871,https://github.com/tikv/grpc-rs,0.10.3+1.44.0-patched
255828,allo-isolate,2022-10-04 15:57:12,2020-06-19 21:53:48,558714,https://github.com/sunshine-protocol/allo-isolate,0.1.14-beta.4
109041,vswhom-sys,2022-02-15 18:05:07,2019-01-16 23:26:46,538227,https://github.com/nabijaczleweli/vswhom-sys.rs,0.1.1
2005,python3-sys,2022-10-25 18:44:51,2015-05-02 22:39:10,439825,https://github.com/dgrunwald/rust-cpython/tree/master/python3-sys,0.7.1
111268,lmdb-rkv-sys,2022-02-04 21:57:31,2019-01-29 01:06:17,426630,https://github.com/mozilla/lmdb-rs.git,0.11.2
234761,krb5-src,2022-01-16 07:01:18,2020-04-27 19:58:57,420542,https://github.com/MaterializeInc/rust-krb5-src,0.3.2+1.19.2
7211,capstone-sys,2022-05-02 06:34:18,2016-11-12 06:38:49,415000,https://github.com/capstone-rust/capstone-rs/tree/master/capstone-sys,0.15.0
2972,imgui-sys,2021-12-26 20:36:37,2015-08-31 18:25:42,394233,https://github.com/imgui-rs/imgui-rs,0.8.2
196371,oboe-sys,2022-01-11 14:55:41,2020-01-07 22:06:54,377143,https://github.com/katyo/oboe-rs,0.4.5
49140,system-configuration-sys,2022-01-04 08:44:09,2018-02-01 12:06:02,301724,https://github.com/mullvad/system-configuration-rs,0.5.0
369949,selinux-sys,2022-08-24 12:06:03,2021-03-16 22:16:10,262554,https://github.com/koutheir/selinux-sys,0.5.3
